Isabel                   20030916H1
 
  TIME       Lat       Lon     Head   Track      GnSpd     TAS    GeoAl    Press     WndDr     WndSp   Tempr    Dewpt   D Val     PrAlt      JW    VtWnd     Pitch     Roll                                      
 HHMMSS     Deg N     Deg W     Deg    Deg        m/s       m/s      m       mb       Deg       m/s      C        C       m         m       g/m3      m/s      Deg      Deg                             
 171100     29.472   73.055   271.70   265.40    144.1    120.7   2138.0    787.4    56.10    27.50    15.24     9.60     61.3   2076.0    0.100     0.50     1.80   -24.50                              
 171110     29.470   73.070   250.70   248.20    147.8    121.2   2132.0    787.8    56.40    27.20    15.21     9.80     59.2   2073.0    0.300     0.30     2.60   -23.70                              
 171120     29.463   73.083   232.60   233.30    148.1    120.7   2134.0    787.6    57.30    27.40    15.25     9.30     59.1   2075.0    0.600    -0.10     2.00   -14.30                              
 171130     29.455   73.095   231.30   231.90    147.8    119.7   2142.0    787.0    58.20    28.30    15.38     9.70     60.5   2081.0    0.400     0.30     1.70    -0.10                              
 171140     29.447   73.108   231.70   232.10    148.6    120.8   2142.0    787.0    56.80    27.90    15.01     9.70     60.3   2081.0    0.700     0.30     1.40     0.50                              
 171150     29.438   73.120   232.10   232.20    148.5    121.3   2144.0    786.6    56.20    27.30    14.97     9.70     58.7   2085.0    0.600    -0.40     2.70    -0.40                              
 171200     29.430   73.132   232.20   232.20    149.4    121.3   2141.0    786.8    56.30    28.20    15.04     9.50     58.2   2082.0    0.600    -0.20     1.10    -0.40                              
 171210     29.422   73.145   232.30   232.10    150.6    121.8   2126.0    788.3    55.00    28.80    15.03     9.90     58.1   2068.0    0.700    -0.80     1.90    -0.50                              
 171220     29.413   73.157   232.30   232.00    150.8    122.4   2124.0    788.5    54.70    28.40    15.01     9.20     58.2   2066.0    0.600    -0.60     1.90    -0.50                              
 171230     29.405   73.168   231.90   231.60    150.2    122.0   2126.0    788.2    54.40    28.30    14.88     9.40     56.8   2069.0    0.500    -0.80     2.30    -1.10                              
 171240     29.397   73.182   231.00   231.50    149.9    121.9   2128.0    788.0    57.00    28.10    15.14     9.20     56.8   2071.0    0.400    -0.80     2.10    -0.20                              
 171250     29.388   73.193   231.50   231.40    150.0    123.1   2127.0    788.1    55.40    26.90    15.50     9.30     57.1   2070.0    0.400     0.00     1.40    -0.70                              
 171300     29.380   73.205   231.50   231.30    149.8    123.9   2130.0    788.0    55.30    26.00    15.74     9.70     58.9   2071.0    0.400     0.00     2.10    -0.50                              
 171310     29.370   73.217   231.30   231.20    149.4    123.0   2138.0    787.2    54.80    26.50    15.45     9.80     58.4   2079.0    0.600     0.40     1.70    -0.70                              
 171320     29.362   73.228   231.40   231.20    150.2    123.0   2134.0    787.6    54.40    27.20    15.12     9.70     59.1   2075.0    0.600     0.10     1.20    -0.40                              
 171330     29.353   73.242   231.20   231.10    150.7    124.1   2126.0    788.2    54.90    26.70    15.27    10.00     57.3   2068.0    0.500    -0.30     1.70    -0.60                              
 171340     29.345   73.253   231.30   231.20    150.3    123.7   2128.0    788.0    55.20    26.70    15.25    10.40     57.2   2071.0    0.300     0.10     1.80    -0.80                              
