
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 06-613 28 Jul 2006  CCVEX"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 004696 00108799 21.442509 +27.19769  -83.53060 -18.832  334.39  2.1619  293.51  274.00
 004697 00108819 21.443403 +27.20198  -83.52717 -18.898  333.38  2.0455  294.11  274.34
 004698 00108839 21.444294 +27.20627  -83.52390 -18.744  338.73  2.4779  292.32  268.08
 004699 00108859 21.445189 +27.21228  -83.52013 -18.722  342.47  2.7639  291.34  266.68
 004700 00108879 21.446081 +27.21691  -83.51738 -18.700  344.73  2.9269  291.02  265.39
 004701 00108899 21.446976 +27.22172  -83.51498 -18.744  346.39  3.0433  290.53  264.55
 004702 00108919 21.447866 +27.22670  -83.51275 -18.986  348.35  3.1564  290.74  262.80
 004703 00108939 21.448761 +27.23339  -83.51035 -18.766  354.29  3.6353  288.62  262.08
 004704 00108959 21.449656 +27.23871  -83.50880 -18.832  360.94  4.1775  286.03  254.23
 004705 00108979 21.450548 +27.24386  -83.50760 -18.810  360.83  4.1276  286.43  255.11
 004706 00108999 21.451441 +27.24918  -83.50674 -17.556  362.73  4.2639  284.99  253.36
 004707 00109019 21.452333 +27.25468  -83.50605 -13.354  367.42  4.6298  284.17  250.96
 004708 00109039 21.453228 +27.26189  -83.50554 -10.362  366.29  4.4768  283.83  251.39
 004709 00109059 21.454119 +27.26721  -83.50536  -4.752  370.63  4.8726  282.97  246.35
 004710 00109079 21.455013 +27.27270  -83.50536  +1.122  373.48  5.1087  282.09  246.67
 004711 00109099 21.455906 +27.27819  -83.50536  -2.706  370.15  4.8027  282.29  247.92
 004712 00109119 21.456800 +27.28540  -83.50520  -6.908  361.84  4.1176  285.06  253.56
 004713 00109139 21.457691 +27.29090  -83.50536  -5.610  357.44  3.7684  286.83  257.81
 004714 00109159 21.458586 +27.29639  -83.50554  -4.730  357.68  3.8316  286.95  257.74
 004715 00109179 21.459478 +27.30000  -83.50468  -4.510  352.98  3.4557  288.35  259.75
 004716 00109199 21.460373 +27.30532  -83.50502  -3.696  356.43  3.7717  287.38  259.04
 004717 00109219 21.461267 +27.31270  -83.50536  -3.036  356.49  3.7551  287.13  258.76
 004718 00109239 21.462158 +27.31802  -83.50571  -2.442  358.69  3.9613  286.04  256.06
 004719 00109259 21.463053 +27.32351  -83.50623  -2.024  346.98  2.9801  289.17  262.72
 004720 00109279 21.463945 +27.32901  -83.50674  -1.650  348.53  3.1131  289.11  263.00
 004721 00109299 21.464838 +27.33450  -83.50726  -1.386  349.42  3.2063  289.09  261.97
 004722 00109319 21.465731 +27.34205  -83.50777  -1.210  353.58  3.5721  288.01  259.28
 004723 00109339 21.466625 +27.34755  -83.50845  -0.946  355.48  3.7384  287.44  257.92
 004724 00109359 21.467516 +27.35304  -83.50897  -0.726  350.37  3.3393  288.52  260.47
 004725 00109379 21.468409 +27.35836  -83.50948  -0.528  348.35  3.1797  289.31  262.90
 004726 00109399 21.469303 +27.36591  -83.51017  -0.550  348.71  3.1930  288.93  262.44
 004727 00109419 21.470198 +27.37141  -83.51069  -0.396  347.52  3.0799  288.39  263.04
 004728 00109439 21.471088 +27.37690  -83.51120  -0.264  345.97  2.9901  290.05  264.83
 004729 00109459 21.471983 +27.38239  -83.51189  -0.176  346.81  3.0632  289.63  263.38
 004730 00109479 21.472876 +27.38806  -83.51241  -0.154  347.10  3.0832  288.88  263.24
 004731 00109499 21.473770 +27.39544  -83.51309  -0.066  346.69  3.0666  289.79  263.58
 004732 00109519 21.474661 +27.40076  -83.51360  -0.022  340.75  2.5777  292.20  267.12
 004733 00109539 21.475555 +27.40643  -83.51429  -0.066  339.38  2.5012  292.50  268.75
 004734 00109559 21.476448 +27.41192  -83.51481  -0.022  333.50  2.0289  293.97  273.31
 004735 00109579 21.477343 +27.41707  -83.51532  +0.000  333.80  2.0654  293.67  272.98
 004736 00109599 21.478233 +27.42445  -83.51601  +0.000  331.36  1.8825  294.11  276.17
 004737 00109619 21.479128 +27.42994  -83.51653  +0.022  324.11  1.3371  296.45  281.11
 004738 00109639 21.480019 +27.43544  -83.51704  +0.022  318.59 0.93128  297.84  285.20
 004739 00109659 21.480913 +27.44076  -83.51756  -0.022  316.99 0.81487  298.22  285.30
 004740 00109679 21.481806 +27.44814  -83.51824  +0.044  316.21 0.78494  297.48  286.43
 004741 00109699 21.482700 +27.45363  -83.51875  +0.022  315.56 0.73837  297.84  287.24
 004742 00109719 21.483591 +27.45895  -83.51927  -0.022  314.67 0.67185  298.44  288.52
 004743 00109739 21.484486 +27.46445  -83.51978  -0.066  313.60 0.60866  298.04  288.28
 004744 00109759 21.485378 +27.47011  -83.52030  -0.044  312.00 0.49890  298.97  289.72
 004745 00109779 21.486273 +27.47715  -83.52099  -0.154  311.64 0.47229  299.03  289.89
 004746 00109799 21.487164 +27.48264  -83.52150  -0.088  310.99 0.42905  298.95  290.40
 004747 00109819 21.488058 +27.48814  -83.52202  -0.154  310.39 0.36586  298.93  290.85
 004748 00109839 21.488951 +27.49363  -83.52253  -0.110  309.62 0.32262  299.42  291.81
 004749 00109859 21.489845 +27.49895  -83.52287  -0.110  308.79 0.26941  299.37  292.56
 004750 00109879 21.490736 +27.50633  -83.52356  -0.220  308.19 0.23282  299.58  292.89
 004751 00109899 21.491631 +27.51183  -83.52408  -0.198  307.48 0.19291  299.86  293.49
 004752 00109919 21.492521 +27.51715  -83.52442  -0.242  307.24 0.15965  299.12  293.76
 004753 00109939 21.493416 +27.52264  -83.52493  -0.242  307.24 0.17295  299.60  293.77
 004754 00109959 21.494308 +27.53002  -83.52562  -0.220  307.01 0.14634  299.47  294.11
 004755 00109979 21.495203 +27.53551  -83.52614  -0.176  306.83 0.13969  299.68  294.25
 004756 00109999 21.496094 +27.54101  -83.52648  -0.198  306.53 0.12639  299.73  294.46
 004757 00110019 21.496988 +27.54650  -83.52699  -0.198  306.35 0.10976  299.61  295.54
 004758 00110039 21.497881 +27.55217  -83.52751  -0.286  306.23 0.08980  300.00  294.99
 004759 00110059 21.498775 +27.55938  -83.52802  -0.396  306.11 0.08315  299.96  295.12
 004760 00110079 21.499666 +27.56487  -83.52854  -0.374  305.88 0.06985  300.32  294.45
 004761 00110099 21.500561 +27.57053  -83.52905  -0.330  305.76 0.06985  299.58  295.69
 004762 00110119 21.501453 +27.57603  -83.52957  -0.286  305.52 0.03659  300.18  295.73
 004763 00110139 21.502348 +27.58152  -83.52991  -0.242  305.46 0.03326  300.15  295.99
 004764 00110159 21.503239 +27.58890  -83.53060  -0.176  305.34 0.04324  300.46  296.02
 004765 00110179 21.504133 +27.59457  -83.53111  -0.176  305.34 0.03659  299.96  295.89
 004766 00110199 21.505026 +27.59989  -83.53146  -0.220  305.52 0.04324  300.23  295.74
 004767 00110219 21.505919 +27.60555  -83.53197  -0.264  305.40 0.03991  299.99  295.87
 004768 00110239 21.506811 +27.61293  -83.53266  -0.330  305.34 0.03991  300.09  295.86
 004769 00110259 21.507706 +27.61843  -83.53300  -0.418  305.52 0.03326  299.84  295.66
 004770 00110279 21.508596 +27.62409  -83.53352  -0.374  305.46 0.03659  300.57  295.80
 004771 00110299 21.509491 +27.62959  -83.53403  -0.330  305.40 0.03659  299.81  296.05
 004772 00110319 21.510384 +27.63525  -83.53455  -0.264  305.28 0.04324  300.09  296.03
 004773 00110339 21.511278 +27.64263  -83.53506  -0.242  305.34 0.03659  300.17  296.03
 004774 00110359 21.512173 +27.64812  -83.53558  -0.220  305.40 0.02993  300.54  295.96
 004775 00110379 21.513063 +27.65379  -83.53609  -0.176  305.58 0.03326  299.93  295.88
 004776 00110399 21.513956 +27.65928  -83.53644  -0.308  305.46 0.02993  300.02  295.74
 004777 00110419 21.514851 +27.66666  -83.53712  -0.352  305.40 0.04324  299.65  295.90
 004778 00110439 21.515741 +27.67233  -83.53764  -0.220  305.46 0.03659  299.77  295.80
 004779 00110459 21.516636 +27.67799  -83.53798  -0.308  305.46 0.03326  300.17  295.82
 004780 00110479 21.517529 +27.68332  -83.53850  -0.396  305.58 0.03326  300.28  295.75
 004781 00110499 21.518423 +27.68898  -83.53901  -0.286  305.70 0.02661  300.16  295.86
 004782 00110519 21.519314 +27.69636  -83.53953  -0.198  305.88 0.03326  300.96  295.89
 004783 00110539 21.520208 +27.70185  -83.54004  -0.242  306.00 0.01996  300.55  295.91
 004784 00110559 21.521099 +27.70735  -83.54056  -0.330  306.11 0.02993  300.11  296.19
 004785 00110579 21.521994 +27.71301  -83.54090  -0.242  306.05 0.02993  300.49  296.13
 004786 00110599 21.522886 +27.71851  -83.54141  -0.220  306.05 0.02661  300.13  295.04
 004787 00110619 21.523781 +27.72572  -83.54193  -0.308  305.88 0.03326  299.64  295.98
 004788 00110639 21.524672 +27.73138  -83.54244  -0.220  305.88 0.03326  300.02  296.01
 004789 00110659 21.525566 +27.73687  -83.54296  -0.176  305.94 0.04656  300.23  295.88
 004790 00110679 21.526459 +27.74237  -83.54330  -0.308  306.11 0.03991  300.20  295.68
 004791 00110699 21.527353 +27.74803  -83.54382  -0.330  305.94 0.02993  300.33  295.79
 004792 00110719 21.528244 +27.75524  -83.54450  -0.264  305.88 0.02661  300.03  295.89
 004793 00110739 21.529137 +27.76039  -83.54485  -0.352  305.82 0.04324  299.90  296.05
 004794 00110759 21.530031 +27.76588  -83.54536  -0.330  305.76 0.02993  299.57  296.10
 004795 00110779 21.530922 +27.77138  -83.54588  -0.264  305.82 0.03326  299.61  296.29
 004796 00110799 21.531816 +27.77876  -83.54639  -0.308  305.76 0.03326  300.38  296.00
 004797 00110819 21.532709 +27.78408  -83.54691  -0.396  305.88 0.03326  300.18  296.14
 004798 00110839 21.533604 +27.78957  -83.54725  -0.286  306.05 0.03326  300.02  295.98
 004799 00110859 21.534494 +27.79524  -83.54777  -0.330  306.11 0.03991  300.26  294.83
 004800 00110879 21.535389 +27.80056  -83.54828  -0.440  306.35 0.03659  299.91  295.88
 004801 00110899 21.536280 +27.80794  -83.54880  -0.264  306.83 0.03659  299.95  295.46
 004802 00110919 21.537174 +27.81361  -83.54931  -0.286  307.06 0.04324  300.01  295.82
 004803 00110939 21.538067 +27.81910  -83.54983  -0.352  307.06 0.02993  300.42  295.94
 004804 00110959 21.538961 +27.82442  -83.55017  -0.198  307.01 0.03659  300.25  296.05
 004805 00110979 21.539852 +27.83180  -83.55086  -0.176  307.24 0.04989  300.16  295.86
 004806 00110999 21.540747 +27.83730  -83.55137  -0.242  307.42 0.02661  300.65  295.95
 004807 00111019 21.541639 +27.84279  -83.55171  -0.330  307.78 0.04324  300.56  295.85
 004808 00111039 21.542534 +27.84811  -83.55223  -0.352  307.90 0.03659  300.28  295.95
 004809 00111059 21.543425 +27.85360  -83.55257  -0.330  308.07 0.04324  299.88  295.94
 004810 00111079 21.544319 +27.86064  -83.55326  -0.330  308.19 0.04324  300.08  295.97
 004811 00111099 21.545212 +27.86613  -83.55360  -0.286  308.61 0.04656  300.45  295.75
 004812 00111119 21.546106 +27.87163  -83.55412  -0.220  309.26 0.04989  300.42  295.50
 004813 00111139 21.546997 +27.87712  -83.55463  -0.308  309.80 0.04324  300.22  295.78
 004814 00111159 21.547892 +27.88210  -83.55498  -0.418  310.33 0.05654  300.02  295.49
 004815 00111179 21.548784 +27.88948  -83.55566  -0.396  311.04 0.06652  300.07  295.83
 004816 00111199 21.549675 +27.89497  -83.55601  -0.242  312.41 0.07317  300.07  295.55
 004817 00111219 21.550570 +27.90047  -83.55652  -0.264  313.30 0.07650  300.28  295.70
 004818 00111239 21.551460 +27.90596  -83.55704  -0.374  316.27 0.10976  300.44  295.19
 004819 00111259 21.552355 +27.91334  -83.55755  -0.242  323.52 0.18958  301.28  294.24
 004820 00111279 21.553247 +27.91883  -83.55807  -0.286  336.35 0.35256  300.35  292.81
 004821 00111299 21.554142 +27.92398  -83.55841  -0.352  345.86 0.37916  300.16  290.16
 004822 00111319 21.555033 +27.92948  -83.55892  -0.242  438.53 0.99115  297.70  280.96
 004823 00111339 21.555927 +27.93497  -83.55944  -0.330  442.03 0.97784  297.22  281.02
 004824 00111359 21.556820 +27.94184  -83.55995  -0.440  455.81  1.0144  288.38  278.58
 004825 00111379 21.557714 +27.94733  -83.56047  -0.462  461.04 0.95789  288.58  279.12
 004826 00111399 21.558605 +27.95300  -83.56081  -0.440  475.60  1.0111  290.69  279.83
 004827 00111419 21.559500 +27.95849  -83.56133  -0.440  462.82  1.0311  290.91  279.14
 004828 00111439 21.560392 +27.96398  -83.56184  -0.330  439.06 0.90135  290.37  280.55
 004829 00111459 21.561287 +27.97136  -83.56236  -0.308  419.82 0.63859  287.93  281.85
 004830 00111479 21.562178 +27.97686  -83.56287  -0.264  388.15 0.53216  290.43  283.31
 004831 00111499 21.563072 +27.98218  -83.56322  -0.352  377.82 0.50223  296.99  288.90
 004832 00111519 21.563963 +27.98784  -83.56373  -0.352  372.11 0.48892  299.31  291.95
 004833 00111539 21.564857 +27.99522  -83.56441  -0.308  503.28  1.2040  302.35  283.33
 004834 00111559 21.565750 +28.00020  -83.56476  -0.330  584.78  1.4767  302.79  281.86
 004835 00111579 21.566645 +28.00587  -83.56528  -0.220  540.17  1.2240  298.13  281.21
 004836 00111599 21.567535 +28.01136  -83.56579  -0.286  494.13  1.2140  290.86  278.16
 004837 00111619 21.568430 +28.01702  -83.56613  -0.264  503.52  1.1541  291.45  280.32
 004838 00111639 21.569324 +28.02406  -83.56682  -0.396  464.61 0.78161  291.12  283.31
 004839 00111659 21.570217 +28.02973  -83.56716  -0.396  565.06  1.3869  299.33  282.15
 004840 00111679 21.571112 +28.03522  -83.56768  -0.242  572.60  1.2705  300.21  283.21
 004841 00111699 21.572002 +28.04054  -83.56819  -0.242  545.34  1.1741  299.92  283.42
 004842 00111719 21.572897 +28.04604  -83.56853  -0.308  564.70  1.2107  302.32  284.36
 004843 00111739 21.573790 +28.05342  -83.56922  -0.308  501.26 0.77496  299.84  288.74
 004844 00111759 21.574684 +28.05891  -83.56974  -0.198  495.20 0.81154  305.79  289.32
 004845 00111779 21.575575 +28.06423  -83.57008  -0.308  505.66 0.93793  305.38  287.64
 004846 00111799 21.576469 +28.06973  -83.57059  -0.308  525.26 0.98450  303.06  286.62
 004847 00111819 21.577362 +28.07711  -83.57128  -0.220  538.92  1.1708  299.98  285.10
 004848 00111839 21.578255 +28.08243  -83.57162  -0.374  551.40  1.2506  298.39  284.61
 004849 00111859 21.579147 +28.08792  -83.57214  -0.264  596.60  1.6331  299.76  281.97
 004850 00111879 21.580042 +28.09341  -83.57265  -0.352  601.83  1.5599  299.22  281.98
 004851 00111899 21.580933 +28.09908  -83.57300  -0.242  648.41  1.5167  303.56  283.99
 004852 00111919 21.581827 +28.10612  -83.57368  -0.286  571.65  1.1674  298.16  285.20
 004853 00111939 21.582720 +28.11178  -83.57403  -0.330  573.44  1.3237  298.70  283.41
 004854 00111959 21.583614 +28.11728  -83.57455  -0.154  618.82  1.4701  301.27  283.35
 004855 00111979 21.584505 +28.12260  -83.57489  -0.264  650.48  2.0654  304.76  281.71
 004856 00111999 21.585400 +28.12809  -83.57540  -0.352  615.26  1.4601  300.29  283.47
 004857 00112019 21.586292 +28.13547  -83.57609  -0.330  619.24  1.5067  302.89  284.12
 004858 00112039 21.587187 +28.14079  -83.57643  -0.264  578.90  1.3770  299.70  283.02
 004859 00112059 21.588078 +28.14629  -83.57695  -0.176  627.91  2.0388  303.96  281.10
 004860 00112079 21.588972 +28.15178  -83.57746  -0.220  646.86  2.1220  305.03  281.17
 004861 00112099 21.589865 +28.15899  -83.57815  -0.308  631.95  1.7062  302.90  282.60
 004862 00112119 21.590759 +28.16431  -83.57849  -0.352  583.18  1.4568  300.83  283.53
 004863 00112139 21.591650 +28.16980  -83.57901  -0.198  537.73  1.0477  297.82  285.74
 004864 00112159 21.592545 +28.17513  -83.57935  -0.308  545.28  1.1774  299.04  285.48
 004865 00112179 21.593435 +28.18045  -83.57986  -0.374  476.25 0.96787  296.22  287.43
 004866 00112199 21.594330 +28.18783  -83.58038  -0.264  472.98 0.82485  296.46  288.57
 004867 00112219 21.595224 +28.19332  -83.58089  -0.264  452.13 0.78494  288.03  284.44
 004868 00112239 21.596117 +28.19864  -83.58141  -0.286  460.69 0.81820  289.29  284.68
 004869 00112259 21.597008 +28.20414  -83.58176  -0.396  494.13 0.86143  292.68  285.76
 004870 00112279 21.597902 +28.21152  -83.58244  -0.352  555.32  1.2173  297.79  283.87
 004871 00112299 21.598795 +28.21701  -83.58295  -0.352  566.78  1.4002  298.82  282.77
 004872 00112319 21.599689 +28.22199  -83.58330  -0.374  573.14  1.2905  297.02  283.21
 004873 00112339 21.600584 +28.22748  -83.58382  -0.308  540.53 0.99447  293.90  285.38
 004874 00112359 21.601475 +28.23298  -83.58416  -0.264  609.55  1.1308  303.02  287.34
 004875 00112379 21.602369 +28.24036  -83.58485  -0.374  536.25 0.96454  298.45  286.97
 004876 00112399 21.603262 +28.24585  -83.58519  -0.374  577.18  1.0743  305.09  287.94
 004877 00112419 21.604156 +28.25134  -83.58570  -0.242  596.60  1.1009  307.38  288.20
 004878 00112439 21.605047 +28.25701  -83.58622  -0.308  550.09  1.1175  306.48  287.12
 004879 00112459 21.605942 +28.26199  -83.58656  -0.396  553.42  1.1741  307.98  286.84
 004880 00112479 21.606833 +28.26937  -83.58725  -0.220  527.99  1.1874  310.89  286.20
 004881 00112499 21.607727 +28.27486  -83.58776  -0.330  506.67  1.1441  309.88  285.57
 004882 00112519 21.608620 +28.28018  -83.58810  -0.374  497.04  1.1641  306.35  284.65
 004883 00112539 21.609514 +28.28568  -83.58862  -0.242  480.11  1.0776  305.01  284.83
 004884 00112559 21.610405 +28.29117  -83.58913  -0.220  467.93  1.0277  302.05  285.05
 004885 00112579 21.611300 +28.29855  -83.58965  -0.352  452.37 0.99780  305.10  285.53
 004886 00112599 21.612192 +28.30370  -83.59016  -0.352  437.93 0.97119  306.57  286.07
 004887 00112619 21.613087 +28.30919  -83.59051  -0.352  412.75 0.85811  306.83  287.37
 004888 00112639 21.613977 +28.31486  -83.59103  -0.286  397.95 0.79159  305.97  287.74
 004889 00112659 21.614872 +28.32224  -83.59171  -0.396  366.83 0.65522  306.09  291.57
 004890 00112679 21.615765 +28.32773  -83.59206  -0.286  334.57 0.49557  301.85  295.03
 004891 00112699 21.616659 +28.33323  -83.59257  -0.374  342.77 0.56209  304.69  293.52
 004892 00112719 21.617550 +28.33889  -83.59309  -0.286  344.01 0.56875  307.34  291.64
 004893 00112739 21.618444 +28.34404  -83.59343  -0.264  331.72 0.46564  303.40  294.24
 004894 00112759 21.619335 +28.35142  -83.59412  -0.308  342.77 0.55212  306.61  292.02
 004895 00112779 21.620230 +28.35709  -83.59463  -0.396  328.57 0.45234  303.58  294.15
 004896 00112799 21.621122 +28.36275  -83.59497  -0.418  326.61 0.41908  303.18  294.32
 004897 00112819 21.622017 +28.36824  -83.59549  -0.418  322.75 0.38249  302.59  294.97
 004898 00112839 21.622908 +28.37580  -83.59618  -0.330  315.32 0.32262  300.35  296.21
 004899 00112859 21.623802 +28.38112  -83.59652  -0.286  313.36 0.29601  300.01  296.34
 004900 00112879 21.624695 +28.38678  -83.59703  -0.242  312.41 0.29601  300.04  296.40
 004901 00112899 21.625589 +28.39245  -83.59755  -0.198  311.70 0.27938  300.83  296.46
 004902 00112919 21.626480 +28.39794  -83.59806  -0.242  311.16 0.26608  300.43  296.43
 004903 00112939 21.627375 +28.40498  -83.59858  -0.308  310.81 0.24945  300.85  296.50
 004904 00112959 21.628269 +28.41047  -83.59909  -0.308  310.51 0.24280  299.94  296.56
 004905 00112979 21.629162 +28.41597  -83.59961  -0.330  310.15 0.24612  300.76  296.69
 004906 00112999 21.630056 +28.42163  -83.59995  -0.374  309.80 0.23282  300.35  296.54
 004907 00113019 21.630947 +28.42712  -83.60046  -0.330  309.32 0.21952  300.42  296.28
 004908 00113039 21.631842 +28.43468  -83.60115  -0.242  308.91 0.19956  300.73  296.45
 004909 00113059 21.632732 +28.44017  -83.60149  -0.374  308.49 0.19291  300.03  296.49
 004910 00113079 21.633627 +28.44549  -83.60201  -0.352  308.07 0.17960  301.03  296.67
 004911 00113099 21.634520 +28.45098  -83.60252  -0.396  307.60 0.15632  300.45  296.58
 004912 00113119 21.635414 +28.45854  -83.60304  -0.308  307.12 0.15632  300.85  297.43
